target,text
0,finally! updated...oohh I sooo miss the internet {sorry to say that woop2x may not open apr.10}  so how's it goin'??
0,i miss @sebby_peek 
0,@StreetWearBear.  yes I am thanks for reaveling to the world bro fuck my life hahaha
0,@caitlinaudrey awww!  that sucks! are you going to the sydney one?
0,"2morw  I get my blasted wisdom teeth pulled! Need sleep...cnt stop worryng, I hate needles "
0,doesnt  want to go to work lol 
0,"@SherriGarrity Sorry I missed responding yesterday  Rochester is in MN, so we are not to far from each other! Dark chocolate rocks!"
0,aaaaaaaaaah still cold outside... at least it's sunny! For now that is 
0,is running on low batteries....  http://plurk.com/p/n0blb
0,At shell gas station. lunch break. Tired. 
0, there is no way i can go to school today im way to sick
0,Wikipedia has gone  forever! See what the goverment do its there fualt lets hope donations or something bring it back !!
0,Can't seem to get over the dissapointment of haveing absolutly no one notice I am gone. Sad   I must not be boring I must not be boring...
0,just got back from the funeral of a government employee-friend.    http://plurk.com/p/n0bvd
0,owww.... just hit my elbow really hard on a door 
0,"@hollaglam my fav English teacher, she just had miscarriage.  &amp; u knw wht makes me sad even more? she was going to name her baby Tamara "
0,"Anxiously awaiting June 28th, it  can not come soon enough (my graduation ceremony).  Am not looking forward to the 10th end of my break "
0,"@annemarike oh no  owies, when will that happen? "
0,Omg house what did I ever do to you   
0,tooo early. im running late. 
0,I don't feel so hot.... 
0,Not many people from my home town using IRL connect ... 
0,is at work!!!  xx
0,i think i have tonsillitis 
0,is thinking he's going to have to reinstall WoW as it simply refuses to update to 3.1.0  irritating times  It'll take forever 
0,I think my email / domain is being blocked by  Akismet 
0,"Why is it that anytime that I plan what do, I get sick and all the plans go out the window. "
0,Today I got2do shopping 4easter! &lt;3 Malachi xx owww I'm so sore too 2day 
0,pfff i want to go back to bed i feel horrible today 
0,"My heart is abused with so many hurtful lies, and truths. I hate being sappy about these kind of things. I hate it "
0,"@XombieXS Of course. What aren't they remaking?    At least with Haley, I have a bit of hope."
0,"Curses, my yoghurt exploded in my bag on the way to work. Now everything smells like toffee "
0,"ias awake, but has to go into school today "
0,@vishal_ud yeah got no choice.. 5am not to study.. 5 am to reach class on time for the paper   hows eco treating you?
0,*sigh... gonna take a while to find all the files  argh
0,@mileycyrus AWWW u seriously have the cutest dog Miley! Sorry your not with her now  Hope u get some sleep! xoxo
0,Tried with smsjunction.com.. but got ODBC Driver errors.  
0,A bit under the weather the last coupla days -- workouts have been low in energy. 
0,@icedcoffee they end up back as read only ... and still the error persists. I cant add anything to the library now   so cant update my ...
0,okay bbs &lt;3 does anyone know where i can get info on how night clubs in L.A. cost? i wanna rent one out next year please  I'll invite yall
0,is wishing he loved me 
0,"For some reason I can't explain, I know St Peter won't call my name "
0,@krist0ph3r thats damn sad   hope things will be fine after gud lunch...
0,I hate being away from her... I cant sleep alone anymore 
0,Depressed. Our new app's Alpha 0.0.10 is now even more complex than our last app's version 9.5. I long for those  small dev teams days.  
0,@MsTyraC lol yea I thought about tht ..sowey  but thnx I have some rod ones sitting around&quot; orange my fav color just didn't kno how 2 use
0,"its already 1 in the a.m. I need to sleep, especially since I have to be at school for 12 hours "
0,What a bad day! Need comfort drink - sipping on a mocha frap here at Starbucks with Tricia. So tired 
0,"@skoop but those cause RSI too  RSI guides always tell to use two hands for shortcuts... Ah well, I wish you luck. Keep me posted please."
0,"@alenakristina Oooooh I love it!! Sorry I can't help  if you can't find it, I probably wont be able to find it because, well, you know..."
0,I loved Mari Triniï¿½s songs when I was a child... 
0,cant be bothered gwtting dressed  x
0,is tired of flowchart Kens 
0,"@stompthewalrus Haha, well i have lived in texas the past 12 years, i think that explains itself. Lol. Si habla espaool. "
0,fucken a man lol. tiring night at work. hope to get this job! for got bout the hills  dang nabbit lol.. 
0,@cyantist You're so lucky! I wish I did. 
0,can't sleep.  And wondering why my following keeps going down?    Guess I gotta try and be more interesting!  Haha.
0,boycotting work: on facebook's fashion war. 
0,"mm, twitter appears to have eaten some of my posts. naughty twitter "
0,At University of Hawaii's Hamilton Library.  Doing HW  drinking orange soda 
0,"To the people who called out to me on the red carpet, I was blinded by the lights! "
0,Ummm so I have to wait until 6am for the video 
0,"ow ow ow, tummy ache, too much candy. i never learn "
0,"Anyone else having trouble accessing their @ replies? When I click on the link on the right, nothing happens. I can't access them "
0,"r.i.p baby girl sandra cantu.....my prayers r with the cantu family, be strong! "
0,i'd like to know why I never sleep. 
0,money isnt suppose to depress you 
0,@x0mrsjoejonas im okay.. Im just really really missing my best friend 
0,A day negotiating wth insurers after spilling beer on my laptop last night.  Probably to no avail. 
0,"@corienb Kutner's gone?? Really have to see the new episodes, urgently! But they aren't available on DVD yet. "
0,"goodnight nobody, since i have no followers nobody can see me say this "
0,maybe an insomniac.. or just nocturnal 
0,just got up and nappy very wet and split at the back  going for a nice baby bath and then back in nappies i go
0,Writing an article (video converters in test). It'll take a long time 
0,@pietrofelix good luck enduring the tiring journey! 
0,@rach2718 oh no that sucks  mike has to work saturday and monday... andrews got from friday till wednesday off the bugger lol
0,"I'm over it, but accutely aware that only Bob will ever know that "
0,i'm trying to fine friends on twitter...no luck so far 
0,ohhh i hate civicsss 
0,yay no work todayyy   but working for the rest of the week  lol
0,havent update this in a while bin stuck with my gf during the week. now im bk in class learnin 
0,I miss The Glass House  but thankfully pretty much every moment of it has been uploaded onto youtube.
0,LISTEN TO JONAS BROTHERS i love this band but i come from germany and i canï¿½t see them 
0,flu shot.. ouch 
0,"Stephen just left,  i miss him sooo much...."
0,@zinziii dammit! when ya heading home? we didn't get messy drunk together at any point! 
0,"76 in a few minutes, then going to bed. Since Eric hates me and wont run around with me "
0,Let's hope the sore throat clears up before the break and is not a pre-cursor to illness over the holidays 
0,Wanted to tweet that I was in Victoria! But silly Canadian service wouldn't work. Home now and sad vacation is over. 
0,@_Cube_  creepin me out dude. May have to cancel my trip to sydney now.....  LOL
0,"will have a meeting in an hour to explain &quot;which version of oAW we use&quot;. What to say? None? atm, it's just a heap of unbundled EMF tools "
0,In this day and age doctors shouldn't take this long with results 
0,@mae_fitch You keep deleting my number  
0,Well I'm going to bed early...I wish I could sleep in tomorrow 
0,wants a polaroid camera. 
0,I wish my iPhone would let me do the @ thing  it would be SO much easier
0,&quot;its not how you are alike. its how you are diferent&quot; I just cried in that montage flashback in HP5  makes me cry every time.
0,@mileycyrus http://twitpic.com/2y606 - I want a Sofie!  She's helllza cute.
0,"@DHughesy Thats when i have my birthday, but we already have plans "
0,@ClaireRichard6 All of em???  
0,"wants to use the 8-directional dance pad, pero di compatible sa TV yung game.  http://plurk.com/p/n0hyu"
0,@deepbluesealove Im still here .. reading an article on a different site.Seems a little dull on twitter tonight with no music 
0,@ExMi  I hope he comes back.
0,"is trying to look to the big picture, but boy its hard to some days "
0,"seriously, I should not be this tired. I need deep sleep, not this pissy tossing and turning  moan moan moan!"
0,@nick_thompson  nick  I'd love to blame my oven I may have to blame the fact that I'd had a shed load of wine and was watching Top Gear! 
0,"in zombie mode today, kids are ill and kept me up till 2.30am . Up for work at 6am "
0,"...people who have had this, and she says they have all been the same. It's vicious. "
0,I've got such a lot at the moment! Doubt I'm going to get chance to book time off with the family this easter hol's 
0,Morning!! I'm baggered! Been the gym then off to work later 
0,@tommcfly did you know that johnsons baby use animals like cute bunnies to test their products? 
0,can't sleep bc I drank a diet coke @ 9pm....sucks bc I have to wake up at 5:30am  
0,one triop down... one to go 
0,Damn... I need to learn 
0,I'm waiting for a parcel and it's just not arriving  *argh* *hurry up* *hurry up*
0,@ArtemisIII Oh no  is it the laundry powder maybe? I'm allergic to some and since jeans are usually so fitted it makes it worse
0,@nmcgivney yeah ploughed around there last night.. .but nothing happening 
0,@Ali1702 OMG- did daughter not come home last night?? What a huge worry. I would have been out of my mind. Poor you! 
0,in work early for team meeting but forgot my lunch 
0,"...well I was going to RPM. Vespa needs oil, I ain't going anywhere "
0,MY FAST REMAINS UN BROKEN 
0,I don't like this 9-5 malarky - I should be out seeing my friends who I haven't seen in months  stupid work 
0,Finished the second research paper of the week. It's Tuesday...kind of. Kill me. Test Friday. 
0,Where's my heat and grazia subscriptions? He's probably delivered them next door 
0,@Ainz_dj mate what time you gettin there? not gonna be able to hang around for the late bit  but comin down to support you fo sho
0,@headtotail Thank you   I feel sad but hope we can give her a nice life til the end now.
0,Its wayy to early to be awake... zZz!! 
0,"@iloveAC slut, you never talk to me! but yet you talk to rinn!  waa waaa waaaaaaaa lol i love you courtney (:"
0,"Ow,I totally ate pavement this morn at Stephens Green Luas stop.So sore!AND THERE WAS A FREAKING TV CAMERA THERE!Of all the times to fall "
0,my baby just went home 
0,Another morning at .net towers.. still on deadline 
0,tired and borrrrrred this vacation  sooooooo hot
0,"sitting at home, watching Jeremy Kyle and bored! "
0,Feels like a cramp. Quite disconcerting 
0,@cubedweller Gah - not for me on freeview then  Still - if they brought over the Colbert Report I'd consider switching just to get that.
0,"i'm in my clinic, its booring  http://twitpic.com/2y6qq"
0,@jerrrm today can not. meeting the whole day. gilaaaa 
0,306 letters to be sent out!! better start writing now 
0,ARIZONAAAA! - japannaly: hhhahaha now you canï¿½t go thursday! YOU BITCH!  jk hahaha http://tumblr.com/xej1jtj9w
0,"BOOO EE you suck! WHY Daniella, don't bring Sam back at all if it has to be her! Not happy  "
0,@fabianv what kind of docs? and what are you using to write them? we're always behind on our docs 
0,Wishes she didn't have OM homework to do right now 
0,Ok here's the deal i live in a small town i've never seen anythin famous n anyway so i thought i might luck up on something 
0,@dajbelshaw sounds like my every day  except gym
0,dear twitter... i have 4 bug bites on my leg. :\ they r itchyyyy....  haha just got outta the shower. uhh night.
0,@thomassonora I had the same problem  #poken #error
0,@MushyV Ahhhhh that Hoff programme sounded CLASSS!!!! I fuckin missed it  hopes there's a repeat innit
0,no missing 17 again on thursday is the worst 
